filename,project,anchor_sentence
[극비] 설계요건서_T-036.txt,스펙트럼윈드,- 시뮬레이션: 2026-06-04 ~ 2026-10-07
[극비] 성능 검증 계획_T-024.txt,하이게이트,튜닝 결과 요약: 윈도우 길이: 16프레임으로 조정 시 지연-정확도 균형이 개선됨; 신뢰도 감쇠율: 0.26로 설정 후 오탐 비율이 감소; 가중치 분배: 핵심 지표 65% / 보조 지표 34% 비율이 안정적; 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 스코어 임계치: 49점 구간에서 보수 모드 전환 비율이 안정화됨
[극비] 성능 검증 계획_T-024.txt,하이게이트,"리스크: 리스크 완화는 단계별 게이트와 롤백 절차로 구성한다. 주요 리스크는 입력 품질 저하, 예외 경로 누락, 통합 지연으로 분류한다."
[극비] 성능 검증 계획_T-024.txt,하이게이트,"성능 지표: 평균 지연 84ms, 정확도 98%, 신호대잡음비 33dB, 처리량 143Mbps, 전력 33W, 동작 온도 상한 63C를 목표로 한다."
[극비] 성능 검증 계획_T-024.txt,하이게이트,"범위: 상태 추적 서브시스템, 임무 스케줄러, 보안 제어 노드, 장치 자가진단 블록을(를) 핵심 구성으로 정의한다."
[극비] 성능 검증 계획_T-024.txt,하이게이트,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[극비] 성능 검증 계획_T-024.txt,하이게이트,일정 계획:
[극비] 성능 검증 계획_T-024.txt,하이게이트,- 현장 재현: 2026-07-06 ~ 2026-10-28
[극비] 성능 검증 계획_T-024.txt,하이게이트,- 시뮬레이션: 2026-08-17 ~ 2026-10-13
[극비] 성능 검증 계획_T-024.txt,하이게이트,- 요건 수집: 2026-04-20 ~ 2026-06-12
[극비] 성능 검증 계획_T-024.txt,하이게이트,- 설계 검토: 2026-06-07 ~ 2026-10-22
[극비] 시스템 아키텍처 정의서_T-088.txt,하이게이트,튜닝 결과 요약: 가중치 분배: 핵심 지표 64% / 보조 지표 42% 비율이 안정적; 신뢰도 감쇠율: 0.21로 설정 후 오탐 비율이 감소; 스코어 임계치: 62점 구간에서 보수 모드 전환 비율이 안정화됨; 윈도우 길이: 21프레임으로 조정 시 지연-정확도 균형이 개선됨; 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함
[극비] 시스템 아키텍처 정의서_T-088.txt,하이게이트,"리스크: 모듈 경계에서의 책임 분리를 명확히 하고, 실패 전파를 차단한다. 리스크 완화는 단계별 게이트와 롤백 절차로 구성한다."
[극비] 시스템 아키텍처 정의서_T-088.txt,하이게이트,"성능 지표: 평균 지연 120ms, 정확도 82%, 신호대잡음비 37dB, 처리량 43Mbps, 전력 30W, 동작 온도 상한 87C를 목표로 한다."
[극비] 시스템 아키텍처 정의서_T-088.txt,하이게이트,"범위: 보안 제어 노드, 의사결정 코어, 데이터 정합성 검사기, 임무 스케줄러을(를) 핵심 구성으로 정의한다."
[극비] 시스템 아키텍처 정의서_T-088.txt,하이게이트,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[극비] 시스템 아키텍처 정의서_T-088.txt,하이게이트,일정 계획:
[극비] 시스템 아키텍처 정의서_T-088.txt,하이게이트,- 모듈 통합: 2026-05-25 ~ 2026-07-24
[극비] 시스템 아키텍처 정의서_T-088.txt,하이게이트,- 설계 검토: 2026-11-13 ~ 2027-03-25
[극비] 시스템 아키텍처 정의서_T-088.txt,하이게이트,- 요건 수집: 2026-07-26 ~ 2026-11-21
[극비] 시스템 아키텍처 정의서_T-088.txt,하이게이트,- 시뮬레이션: 2026-08-31 ~ 2026-12-03
[극비] 시스템 아키텍처 정의서_T-154.txt,스펙트럼윈드,튜닝 결과 요약: 스코어 임계치: 68점 구간에서 보수 모드 전환 비율이 안정화됨; 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 신뢰도 감쇠율: 0.27로 설정 후 오탐 비율이 감소; 윈도우 길이: 9프레임으로 조정 시 지연-정확도 균형이 개선됨; 가중치 분배: 핵심 지표 67% / 보조 지표 31% 비율이 안정적
[극비] 시스템 아키텍처 정의서_T-154.txt,스펙트럼윈드,"리스크: 주요 리스크는 입력 품질 저하, 예외 경로 누락, 통합 지연으로 분류한다. 모듈 경계에서의 책임 분리를 명확히 하고, 실패 전파를 차단한다."
[극비] 시스템 아키텍처 정의서_T-154.txt,스펙트럼윈드,"성능 지표: 평균 지연 44ms, 정확도 90%, 신호대잡음비 23dB, 처리량 128Mbps, 전력 48W, 동작 온도 상한 51C를 목표로 한다."
[극비] 시스템 아키텍처 정의서_T-154.txt,스펙트럼윈드,"범위: 의사결정 코어, 임무 스케줄러, 데이터 정합성 검사기, 보안 제어 노드을(를) 핵심 구성으로 정의한다."
[극비] 시스템 아키텍처 정의서_T-154.txt,스펙트럼윈드,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[극비] 시스템 아키텍처 정의서_T-154.txt,스펙트럼윈드,일정 계획:
[극비] 시스템 아키텍처 정의서_T-154.txt,스펙트럼윈드,- 요건 수집: 2026-10-12 ~ 2026-11-02
[극비] 시스템 아키텍처 정의서_T-154.txt,스펙트럼윈드,- 시뮬레이션: 2026-11-02 ~ 2027-02-12
[극비] 시스템 아키텍처 정의서_T-154.txt,스펙트럼윈드,- 통합 시험: 2026-05-26 ~ 2026-07-20
[극비] 시스템 아키텍처 정의서_T-154.txt,스펙트럼윈드,- 통합 시험: 2026-04-08 ~ 2026-06-27
[극비] 시스템 아키텍처 정의서_T-180.txt,펄스쉴드,튜닝 결과 요약: 신뢰도 감쇠율: 0.34로 설정 후 오탐 비율이 감소; 가중치 분배: 핵심 지표 68% / 보조 지표 31% 비율이 안정적; 윈도우 길이: 16프레임으로 조정 시 지연-정확도 균형이 개선됨; 스코어 임계치: 75점 구간에서 보수 모드 전환 비율이 안정화됨; 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함
[극비] 시스템 아키텍처 정의서_T-180.txt,펄스쉴드,"리스크: 모듈 경계에서의 책임 분리를 명확히 하고, 실패 전파를 차단한다. 리스크 완화는 단계별 게이트와 롤백 절차로 구성한다."
[극비] 시스템 아키텍처 정의서_T-180.txt,펄스쉴드,"성능 지표: 평균 지연 164ms, 정확도 86%, 신호대잡음비 21dB, 처리량 128Mbps, 전력 27W, 동작 온도 상한 85C를 목표로 한다."
[극비] 시스템 아키텍처 정의서_T-180.txt,펄스쉴드,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[극비] 시스템 아키텍처 정의서_T-180.txt,펄스쉴드,일정 계획:
[극비] 시스템 아키텍처 정의서_T-180.txt,펄스쉴드,- 모듈 통합: 2026-03-12 ~ 2026-07-16
[극비] 시스템 아키텍처 정의서_T-180.txt,펄스쉴드,- 요건 수집: 2026-05-11 ~ 2026-08-02
[극비] 시스템 아키텍처 정의서_T-180.txt,펄스쉴드,- 모듈 통합: 2026-09-03 ~ 2026-11-02
[극비] 시스템 아키텍처 정의서_T-180.txt,펄스쉴드,- 모듈 통합: 2026-07-02 ~ 2026-10-22
[극비] 시스템 아키텍처 정의서_T-180.txt,펄스쉴드,설계 기법: 로그 무결성 보장을 위해 단계별 서명 검증을 수행한다. 모듈 간 결합을 낮추기 위해 인터페이스 메시지 스키마를 단일 표준으로 유지한다.
[극비] 시험계획서_T-065.txt,아이언루프,튜닝 결과 요약: 가중치 분배: 핵심 지표 70% / 보조 지표 39% 비율이 안정적; 신뢰도 감쇠율: 0.31로 설정 후 오탐 비율이 감소; 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 스코어 임계치: 66점 구간에서 보수 모드 전환 비율이 안정화됨; 윈도우 길이: 15프레임으로 조정 시 지연-정확도 균형이 개선됨
[극비] 시험계획서_T-065.txt,아이언루프,"리스크: 주요 리스크는 입력 품질 저하, 예외 경로 누락, 통합 지연으로 분류한다. 모듈 경계에서의 책임 분리를 명확히 하고, 실패 전파를 차단한다."
[극비] 시험계획서_T-065.txt,아이언루프,"범위: 임무 스케줄러, 통신 게이트웨이, 장치 자가진단 블록, 보안 제어 노드을(를) 핵심 구성으로 정의한다."
[극비] 시험계획서_T-065.txt,아이언루프,"성능 지표: 평균 지연 6ms, 정확도 85%, 신호대잡음비 26dB, 처리량 135Mbps, 전력 108W, 동작 온도 상한 59C를 목표로 한다."
[극비] 시험계획서_T-065.txt,아이언루프,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[극비] 시험계획서_T-065.txt,아이언루프,일정 계획:
[극비] 시험계획서_T-065.txt,아이언루프,- 설계 검토: 2026-07-28 ~ 2026-10-10
[극비] 시험계획서_T-065.txt,아이언루프,- 통합 시험: 2026-05-12 ~ 2026-06-06
[극비] 시험계획서_T-065.txt,아이언루프,- 통합 시험: 2026-11-01 ~ 2026-12-06
[극비] 시험계획서_T-065.txt,아이언루프,- 요건 수집: 2026-09-26 ~ 2026-12-31
[극비] 신규 서비스 론칭 준비 체크리스트_170.txt,펄스쉴드,리스크: 일정 지연과 품질 편차를 중점 관리한다.
[극비] 신규 서비스 론칭 준비 체크리스트_170.txt,펄스쉴드,"점검 주기: 월간 내부 점검, 분기별 종합 리뷰, 반기별 모의 감사"
[극비] 신규 서비스 론칭 준비 체크리스트_170.txt,펄스쉴드,"산출물: 운영 체크리스트, 변경 승인 로그, 리스크 레지스터"
[극비] 신규 서비스 론칭 준비 체크리스트_170.txt,펄스쉴드,"운영 지표: 기준 적합률 90%, 감사 대응 소요 2일"
[극비] 신규 서비스 론칭 준비 체크리스트_170.txt,펄스쉴드,증빙 보관: 변경 이력 및 승인 기록은 30개월 보관
[극비] 신규 서비스 론칭 준비 체크리스트_170.txt,펄스쉴드,지연 건수 | 12건 | 원인 분석
[극비] 신규 서비스 론칭 준비 체크리스트_170.txt,펄스쉴드,목적: 내부 운영 기준과 리스크 대응 방향을 요약한다.
[극비] 신규 서비스 론칭 준비 체크리스트_170.txt,펄스쉴드,"원칙: 최소 공유, 변경 통제, 기록 보존을 준수한다."
[극비] 신규 서비스 론칭 준비 체크리스트_170.txt,펄스쉴드,운영: 표준 절차를 따르며 예외는 승인 후 적용한다.
[극비] 신규 서비스 론칭 준비 체크리스트_170.txt,펄스쉴드,보안: 외부 배포를 금지한다.
[극비] 신뢰성 평가 계획_T-028.txt,하이게이트,튜닝 결과 요약: 스코어 임계치: 86점 구간에서 보수 모드 전환 비율이 안정화됨; 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 신뢰도 감쇠율: 0.17로 설정 후 오탐 비율이 감소; 가중치 분배: 핵심 지표 67% / 보조 지표 40% 비율이 안정적; 윈도우 길이: 13프레임으로 조정 시 지연-정확도 균형이 개선됨
[극비] 신뢰성 평가 계획_T-028.txt,하이게이트,"리스크: 모듈 경계에서의 책임 분리를 명확히 하고, 실패 전파를 차단한다. 주요 리스크는 입력 품질 저하, 예외 경로 누락, 통합 지연으로 분류한다."
[극비] 신뢰성 평가 계획_T-028.txt,하이게이트,"성능 지표: 평균 지연 8ms, 정확도 92%, 신호대잡음비 27dB, 처리량 120Mbps, 전력 70W, 동작 온도 상한 37C를 목표로 한다."
[극비] 신뢰성 평가 계획_T-028.txt,하이게이트,"범위: 장치 자가진단 블록, 임무 스케줄러, 통신 게이트웨이, 상태 추적 서브시스템을(를) 핵심 구성으로 정의한다."
[극비] 신뢰성 평가 계획_T-028.txt,하이게이트,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[극비] 신뢰성 평가 계획_T-028.txt,하이게이트,일정 계획:
[극비] 신뢰성 평가 계획_T-028.txt,하이게이트,- 요건 수집: 2026-07-05 ~ 2026-10-03
[극비] 신뢰성 평가 계획_T-028.txt,하이게이트,- 모듈 통합: 2026-03-20 ~ 2026-07-18
[극비] 신뢰성 평가 계획_T-028.txt,하이게이트,- 요건 수집: 2026-06-24 ~ 2026-09-09
[극비] 신뢰성 평가 계획_T-028.txt,하이게이트,- 설계 검토: 2026-11-05 ~ 2027-02-06
[극비] 신뢰성 평가 계획_T-038.txt,아이언루프,튜닝 결과 요약: 윈도우 길이: 15프레임으로 조정 시 지연-정확도 균형이 개선됨; 신뢰도 감쇠율: 0.38로 설정 후 오탐 비율이 감소; 가중치 분배: 핵심 지표 52% / 보조 지표 37% 비율이 안정적; 스코어 임계치: 80점 구간에서 보수 모드 전환 비율이 안정화됨; 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함
[극비] 신뢰성 평가 계획_T-038.txt,아이언루프,"리스크: 주요 리스크는 입력 품질 저하, 예외 경로 누락, 통합 지연으로 분류한다. 모듈 경계에서의 책임 분리를 명확히 하고, 실패 전파를 차단한다."
[극비] 신뢰성 평가 계획_T-038.txt,아이언루프,"성능 지표: 평균 지연 173ms, 정확도 91%, 신호대잡음비 32dB, 처리량 86Mbps, 전력 77W, 동작 온도 상한 89C를 목표로 한다."
[극비] 신뢰성 평가 계획_T-038.txt,아이언루프,"범위: 장치 자가진단 블록, 임무 스케줄러, 상태 추적 서브시스템, 통신 게이트웨이을(를) 핵심 구성으로 정의한다."
[극비] 신뢰성 평가 계획_T-038.txt,아이언루프,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[극비] 신뢰성 평가 계획_T-038.txt,아이언루프,일정 계획:
[극비] 신뢰성 평가 계획_T-038.txt,아이언루프,- 모듈 통합: 2026-09-20 ~ 2026-10-21
[극비] 신뢰성 평가 계획_T-038.txt,아이언루프,- 설계 검토: 2026-08-28 ~ 2026-10-24
[극비] 신뢰성 평가 계획_T-038.txt,아이언루프,- 인수 검증: 2026-11-08 ~ 2027-01-17
[극비] 신뢰성 평가 계획_T-038.txt,아이언루프,- 현장 재현: 2026-08-21 ~ 2026-11-02
[극비] 안전성 분석 보고서_T-117.txt,하이게이트,튜닝 결과 요약: 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 스코어 임계치: 44점 구간에서 보수 모드 전환 비율이 안정화됨; 신뢰도 감쇠율: 0.21로 설정 후 오탐 비율이 감소; 가중치 분배: 핵심 지표 68% / 보조 지표 48% 비율이 안정적; 윈도우 길이: 22프레임으로 조정 시 지연-정확도 균형이 개선됨
[극비] 안전성 분석 보고서_T-117.txt,하이게이트,"리스크: 주요 리스크는 입력 품질 저하, 예외 경로 누락, 통합 지연으로 분류한다. 모듈 경계에서의 책임 분리를 명확히 하고, 실패 전파를 차단한다."
[극비] 안전성 분석 보고서_T-117.txt,하이게이트,"성능 지표: 평균 지연 98ms, 정확도 94%, 신호대잡음비 21dB, 처리량 125Mbps, 전력 26W, 동작 온도 상한 78C를 목표로 한다."
[극비] 안전성 분석 보고서_T-117.txt,하이게이트,"범위: 센서 집계 계층, 보안 제어 노드, 임무 스케줄러, 장치 자가진단 블록을(를) 핵심 구성으로 정의한다."
[극비] 안전성 분석 보고서_T-117.txt,하이게이트,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
